,id,picture_url,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_picture_url,host_total_listings_count,host_verifications,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,minimum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,cancellation_policy,reviews_per_month,picture
1658,7647221,https://a2.muscache.com/ac/pictures/99119598/5a969800_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,1340738,2011-10-27,within an hour,100%,100%,f,"https://a2.muscache.com/ac/users/1340738/profile_pic/1335500574/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,47.70176565247275,-122.35443535095185,Condominium,Entire home/apt,5,2.0,2,2,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Elevator in Building,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Hangers}",$115.00,4,2,3,2015-11-09,2015-12-06,93,9,9,10,10,9,9,moderate,1.58,4599995a-e567-11e8-82e1-f21898466bab.jpg
1659,3637180,https://a0.muscache.com/ac/pictures/69262350/1803ec35_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,3152296,2012-08-03,within an hour,100%,100%,f,"https://a2.muscache.com/ac/pictures/5fe2bb61-7928-454f-b4dc-cabcf2bb0d8c.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.68635058076888,-122.3531560632958,House,Private room,2,1.0,1,1,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}",$50.00,1,1,58,2014-07-20,2015-12-28,95,9,10,10,10,9,10,strict,3.26,45e58de2-e567-11e8-a25b-f21898466bab.jpg
1660,6215199,https://a1.muscache.com/ac/pictures/77484549/3aeed833_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,32232694,2015-04-29,within a day,100%,100%,f,"https://a2.muscache.com/ac/users/32232694/profile_pic/1430364407/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,47.6986213639699,-122.34633612556948,House,Entire home/apt,6,2.0,3,4,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Essentials}",$199.00,6,3,7,2015-06-18,2015-09-07,91,9,9,9,9,7,9,strict,1.04,4638a2b6-e567-11e8-be5e-f21898466bab.jpg
1661,714043,https://a2.muscache.com/ac/pictures/51896508/f6e1e828_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2796016,2012-07-01,within an hour,100%,100%,f,"https://a1.muscache.com/ac/users/2796016/profile_pic/1399342131/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.68796586734098,-122.35005573597373,Apartment,Entire home/apt,3,1.0,1,1,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Smoking Allowed,Pets Allowed,Pets live on this property,Cat(s),Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo}",$86.00,3,2,36,2012-10-02,2015-11-13,96,10,9,10,10,9,9,strict,0.91,46b3cc3e-e567-11e8-883c-f21898466bab.jpg
1662,3890990,https://a1.muscache.com/ac/pictures/49708381/e9ac9ce1_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,5325329,2013-03-04,within a few hours,97%,100%,f,"https://a0.muscache.com/ac/users/5325329/profile_pic/1366955739/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",9,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,47.699809287151744,-122.35551847109251,House,Entire home/apt,7,1.0,2,4,Real Bed,"{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Pets Allowed,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit}",$175.00,7,1,57,2014-08-24,2015-12-07,91,9,9,10,10,9,9,strict,3.43,46ff5328-e567-11e8-aad9-f21898466bab.jpg
1663,4038347,https://a2.muscache.com/ac/pictures/51427307/9a7b24e5_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,20283872,2014-08-19,within an hour,92%,100%,f,"https://a0.muscache.com/ac/users/20283872/profile_pic/1408490551/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'reviews']",f,47.695746427644565,-122.34594515890909,House,Private room,1,1.0,1,1,Real Bed,"{Internet,Wireless Internet,Free Parking on Premises,Heating,Washer,Dryer,Essentials,Shampoo}",$55.00,1,1,48,2014-09-14,2015-12-13,83,9,8,9,9,9,9,moderate,3.01,475e3fb6-e567-11e8-abe5-f21898466bab.jpg
1664,523883,https://a0.muscache.com/ac/pictures/6517143/44396030_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2575710,2012-06-07,within an hour,100%,100%,f,"https://a0.muscache.com/ac/users/2575710/profile_pic/1339103698/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews', 'jumio']",t,47.696674234682035,-122.35851227157892,House,Private room,2,1.0,1,1,Real Bed,"{Internet,Wireless Internet,Free Parking on Premises,Heating,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}",$68.00,1,2,49,2012-07-20,2015-12-24,93,10,10,10,10,9,9,moderate,1.16,47bf6b06-e567-11e8-8bd0-f21898466bab.jpg
1665,4111954,https://a0.muscache.com/ac/pictures/51696425/d9263b38_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,6622693,2013-05-28,within an hour,90%,100%,f,"https://a0.muscache.com/ac/users/6622693/profile_pic/1369774107/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews']",f,47.68471103285552,-122.3544242919029,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,"{TV,Wireless Internet,Kitchen,Free Parking on Premises,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Essentials,Shampoo}",$60.00,2,7,11,2014-11-30,2015-12-31,95,10,9,10,10,10,9,strict,0.82,4804e000-e567-11e8-bf01-f21898466bab.jpg
1666,4693488,https://a0.muscache.com/ac/pictures/59936641/a1e49894_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,17469341,2014-06-30,within an hour,100%,100%,t,"https://a2.muscache.com/ac/users/17469341/profile_pic/1417666912/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews']",f,47.68400393754029,-122.3538867892085,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,"{TV,Wireless Internet,Kitchen,Pets live on this property,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Fire Extinguisher,Essentials,Shampoo}",$90.00,1,3,22,2015-01-26,2015-10-19,98,10,10,10,10,10,10,moderate,1.92,4869ac06-e567-11e8-8d5a-f21898466bab.jpg
1667,5127136,https://a1.muscache.com/ac/pictures/73504927/f18444c1_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,26502819,2015-01-21,within an hour,100%,100%,t,"https://a0.muscache.com/ac/users/26502819/profile_pic/1421894065/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.691372600278356,-122.36404939345935,Townhouse,Entire home/apt,8,1.5,3,4,Real Bed,"{Wireless Internet,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}",$139.00,4,2,43,2015-04-19,2015-12-29,98,10,10,10,10,9,10,strict,4.94,48b54dbe-e567-11e8-869d-f21898466bab.jpg
1668,7674720,https://a2.muscache.com/ac/pictures/107602238/32af25d7_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,40298873,2015-08-02,within a few hours,100%,,f,"https://a0.muscache.com/ac/users/40298873/profile_pic/1441503170/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews']",f,47.70394624565899,-122.3575705949856,Condominium,Private room,2,1.0,1,1,Real Bed,"{Internet,Wireless Internet,Kitchen,Breakfast,Pets live on this property,Cat(s),Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}",$51.00,1,1,2,2015-09-13,2015-09-24,100,10,10,10,10,10,10,flexible,0.53,49043988-e567-11e8-8c12-f21898466bab.jpg
1669,8028801,https://a2.muscache.com/ac/pictures/9540a9b0-387f-46b9-b9e5-74a64e74c79a.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,8117374,2013-08-12,within a few hours,100%,100%,f,"https://a2.muscache.com/ac/pictures/8669799f-7e5b-45e4-a7af-d599e43e227d.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,47.69177391621422,-122.36567515823792,Apartment,Private room,2,1.0,1,1,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}",$50.00,2,1,14,2015-09-11,2015-11-29,94,10,9,10,10,10,10,flexible,3.62,49534028-e567-11e8-989b-f21898466bab.jpg
1670,178844,https://a2.muscache.com/ac/pictures/111719500/705dcd3b_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,62386,2009-12-12,within an hour,100%,100%,f,"https://a2.muscache.com/ac/users/62386/profile_pic/1306313020/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",4,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.697961369162286,-122.34900702762216,House,Entire home/apt,3,1.0,1,2,Real Bed,"{Wireless Internet,Pets live on this property,Dog(s),Indoor Fireplace,Washer,Dryer,Shampoo}",$80.00,2,2,2,2015-11-27,2015-12-09,100,10,10,10,10,10,10,flexible,1.54,499f3adc-e567-11e8-8e36-f21898466bab.jpg
1671,8034871,https://a2.muscache.com/ac/pictures/104078181/2c01b424_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,3041082,2012-07-24,within a day,100%,100%,f,"https://a1.muscache.com/ac/users/3041082/profile_pic/1442259185/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.700481024903794,-122.35089205892858,Apartment,Entire home/apt,2,1.0,1,1,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Cat(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}",$95.00,1,2,6,2015-09-08,2015-12-27,100,10,10,10,10,9,10,flexible,1.51,49fe0fee-e567-11e8-8500-f21898466bab.jpg
1672,3208330,https://a1.muscache.com/ac/pictures/40818745/9abbf61e_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2874117,2012-07-08,,,,f,"https://a1.muscache.com/ac/users/2874117/profile_pic/1389751883/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,47.68449844267361,-122.36538315116282,House,Private room,2,2.0,1,1,Real Bed,"{Internet,Wireless Internet,Kitchen,Free Parking on Premises,Breakfast,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}",$85.00,1,2,52,2014-06-13,2015-10-06,96,10,10,10,10,9,10,strict,2.73,4a5c598c-e567-11e8-8088-f21898466bab.jpg
1673,4863533,https://a0.muscache.com/ac/pictures/97592514/e9a7ecb6_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,15448291,2014-05-12,,,,f,"https://a0.muscache.com/ac/users/15448291/profile_pic/1399986643/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.6907273724811,-122.35330530832056,Apartment,Entire home/apt,5,1.0,2,6,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials}",$100.00,1,3,2,2015-07-21,2015-07-27,90,10,8,10,10,10,9,moderate,0.36,4aa14092-e567-11e8-889e-f21898466bab.jpg
1674,4360485,https://a0.muscache.com/ac/pictures/54766515/e1c72249_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,20321164,2014-08-20,within an hour,100%,100%,t,"https://a0.muscache.com/ac/users/20321164/profile_pic/1408561483/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",3,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,47.692747861067375,-122.35975682326522,House,Private room,2,1.0,1,1,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Smoking Allowed,Pets Allowed,Pets live on this property,Cat(s),Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}",$63.00,0,1,16,2015-02-28,2015-12-01,96,10,9,10,10,10,10,flexible,1.54,4af8b99e-e567-11e8-a2a5-f21898466bab.jpg
1675,8194286,https://a2.muscache.com/ac/pictures/104318428/b988f20b_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,43134999,2015-09-01,,,,f,"https://a1.muscache.com/ac/users/43134999/profile_pic/1441162095/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews', 'kba']",t,47.6969263355011,-122.3524645842921,House,Entire home/apt,4,1.0,2,1,Real Bed,"{TV,Wireless Internet,Kitchen,Free Parking on Premises,Pets live on this property,Cat(s),Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}",$100.00,1,2,1,2015-09-28,2015-09-28,100,10,10,10,10,10,10,moderate,0.3,4b314dd8-e567-11e8-b0b9-f21898466bab.jpg
1676,5524847,https://a0.muscache.com/ac/pictures/75848191/31019268_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2608801,2012-06-11,within an hour,100%,100%,f,"https://a2.muscache.com/ac/users/2608801/profile_pic/1388775425/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.69576778601286,-122.3482072688588,Apartment,Entire home/apt,5,1.0,2,3,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}",$135.00,3,2,20,2015-04-15,2015-12-26,91,9,10,10,10,9,9,strict,2.26,4b74a7a2-e567-11e8-aa8f-f21898466bab.jpg
1677,8483744,https://a2.muscache.com/ac/pictures/108694438/2c06ef32_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,39833154,2015-07-28,within an hour,100%,100%,f,"https://a1.muscache.com/ac/users/39833154/profile_pic/1442777782/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.69057411286982,-122.35162809205309,House,Entire home/apt,4,1.0,1,2,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Dog(s),Cat(s),Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}",$69.00,2,2,1,2015-12-22,2015-12-22,80,10,10,10,10,10,10,moderate,1.0,4be299a6-e567-11e8-adeb-f21898466bab.jpg
1678,609421,https://a0.muscache.com/ac/pictures/7705512/22200bf5_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,3018655,2012-07-22,within an hour,100%,,f,"https://a2.muscache.com/ac/users/3018655/profile_pic/1342994709/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.6965616389188,-122.36275074363151,House,Private room,4,1.0,1,3,Real Bed,"{Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Essentials}",$280.00,4,1,2,2014-08-10,2015-06-15,90,8,10,10,10,9,9,moderate,0.12,4c31a968-e567-11e8-8b9e-f21898466bab.jpg
1679,3543247,https://a0.muscache.com/ac/pictures/54557305/33f51f3c_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,17834927,2014-07-08,within an hour,100%,100%,t,"https://a0.muscache.com/ac/users/17834927/profile_pic/1407935014/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews']",f,47.69585301696276,-122.35935622173237,House,Entire home/apt,4,1.0,1,3,Real Bed,"{TV,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Pets live on this property,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}",$160.00,2,1,58,2014-10-27,2015-12-13,100,10,10,10,10,10,10,moderate,4.0,4c90146e-e567-11e8-b31b-f21898466bab.jpg
1680,4567243,https://a2.muscache.com/ac/pictures/57351550/7110ae57_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2855271,2012-07-07,within a day,50%,100%,f,"https://a0.muscache.com/ac/users/2855271/profile_pic/1341641343/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews']",f,47.692503641215595,-122.35216340579805,House,Entire home/apt,4,1.0,1,2,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo}",$75.00,1,7,2,2015-01-03,2015-12-28,100,10,10,10,10,10,10,moderate,0.16,4cfc438c-e567-11e8-8d9e-f21898466bab.jpg
1681,749758,https://a2.muscache.com/ac/pictures/10662196/1da27122_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,1397063,2011-11-11,within a few hours,100%,100%,f,"https://a2.muscache.com/ac/users/1397063/profile_pic/1321053194/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'reviews']",f,47.694308162959274,-122.35068463853365,House,Entire home/apt,5,1.0,3,3,Real Bed,"{TV,Cable TV,Wireless Internet,Kitchen,Free Parking on Premises,Pets Allowed,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector}",$98.00,1,1,13,2013-05-13,2015-11-28,85,9,9,10,10,9,9,moderate,0.4,4d2a705e-e567-11e8-81cd-f21898466bab.jpg
1682,4854767,https://a1.muscache.com/ac/pictures/60890062/9c6773cd_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,24974793,2014-12-18,within a few hours,100%,100%,f,"https://a1.muscache.com/ac/users/24974793/profile_pic/1418950287/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,47.69584005470615,-122.35667175232031,House,Entire home/apt,3,1.0,2,2,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials}",$109.00,2,1,19,2014-12-25,2015-12-23,93,9,9,10,10,10,9,moderate,1.52,4dacccfa-e567-11e8-8386-f21898466bab.jpg
1683,5014835,https://a0.muscache.com/ac/pictures/67485190/a9a150db_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,10420224,2013-12-04,,,,f,"https://a1.muscache.com/ac/users/10420224/profile_pic/1386136032/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['phone', 'linkedin', 'reviews', 'kba']",f,47.684122838804505,-122.34702569277437,House,Entire home/apt,5,2.0,4,3,Real Bed,"{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Gym,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}",$225.00,2,1,2,2015-04-22,2015-07-04,100,10,10,10,10,10,10,flexible,0.23,4e15ebba-e567-11e8-99cc-f21898466bab.jpg
1684,421168,https://a0.muscache.com/ac/pictures/5673224/b2d0b04e_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,2094547,2012-04-08,within a few hours,100%,100%,t,"https://a0.muscache.com/ac/users/2094547/profile_pic/1436645684/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews']",f,47.69921614825643,-122.3507160207942,Other,Private room,2,1.0,1,1,Real Bed,"{TV,Internet,Wireless Internet,Free Parking on Premises,Heating,Smoke Detector,Essentials,Shampoo}",$69.00,2,1,209,2012-07-06,2015-12-18,96,10,10,10,10,9,10,strict,4.91,4e6361e2-e567-11e8-b567-f21898466bab.jpg
1685,58503,https://a2.muscache.com/ac/pictures/53204526/aa747124_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,157262,2010-07-02,within an hour,100%,100%,f,"https://a1.muscache.com/ac/users/157262/profile_pic/1278645199/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'facebook', 'reviews']",f,47.68752703769805,-122.35608108151442,House,Entire home/apt,4,1.0,2,3,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Free Parking on Premises,Pets live on this property,Dog(s),Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}",$75.00,2,1,76,2014-09-28,2015-11-23,94,9,9,10,10,10,9,flexible,4.91,4eb2f630-e567-11e8-ac99-f21898466bab.jpg
1686,7881802,https://a2.muscache.com/ac/pictures/104485165/3f0a8b07_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,3584237,2012-09-16,within an hour,100%,100%,f,"https://a2.muscache.com/ac/users/3584237/profile_pic/1427845843/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",1,"['email', 'phone', 'reviews']",f,47.68765780516935,-122.3575246427434,House,Entire home/apt,10,3.0,4,5,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}",$300.00,6,2,4,2015-09-26,2015-11-16,85,9,9,9,9,10,9,strict,1.19,4f0fa452-e567-11e8-9bae-f21898466bab.jpg
1687,370361,https://a1.muscache.com/ac/pictures/4445254/63c311f6_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,1865986,2012-03-05,within an hour,100%,100%,t,"https://a0.muscache.com/ac/users/1865986/profile_pic/1331057251/original.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'reviews', 'kba']",t,47.68348314871843,-122.35705388667769,House,Private room,2,1.0,1,1,Real Bed,"{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Free Parking on Premises,Heating,Smoke Detector,Carbon Monoxide Detector,Essentials,Lock on Bedroom Door,Hangers,Hair Dryer}",$85.00,2,3,113,2012-04-02,2015-12-26,98,10,10,10,10,10,10,moderate,2.47,4f6cf3fa-e567-11e8-9e53-f21898466bab.jpg
1688,3535171,https://a1.muscache.com/ac/pictures/46004499/db63db9f_original.jpg?interpolation=lanczos-none&size=large_cover&output-format=jpg&output-quality=70,3152296,2012-08-03,within an hour,100%,100%,f,"https://a2.muscache.com/ac/pictures/5fe2bb61-7928-454f-b4dc-cabcf2bb0d8c.jpg?interpolation=lanczos-none&crop=w:w;*,*&crop=h:h;*,*&resize=225:*&output-format=jpg&output-quality=70",2,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,47.687965881737355,-122.35290494977848,House,Private room,2,1.0,1,1,Real Bed,"{TV,Internet,Wireless Internet,Kitchen,Free Parking on Premises,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Lock on Bedroom Door,24-Hour Check-in}",$52.00,1,1,44,2014-07-20,2015-12-30,95,10,10,10,10,10,10,strict,2.47,4fb9e9ba-e567-11e8-a65d-f21898466bab.jpg
